30	22	2	4	0	7	1	2	28	3	4	1	8	0	1	6	16	1	1	3	8	11	4	6	10	17	4	8	38	3	4	1	1	17	4	8	0	6	1	6	31	11	4	8	30	3	4	7	0	1	4	7	20	20	1	3	36	17	4	3	0	15	1	8	8	8	1	7	8	1	1	0	8	21	1	7	32	16	1	1	0	10	1	6	0	5	1	6	15	23	1	2	32	1	1	1	0	16	1	7	8	2	1	7	0	21	1	1	7	23	1	1	0	0	1	1	12	3	1	2	19	17	1	2	0	9	1	2	19	9	1	2	12	7	1	2	24	7	1	3	15	14	1	2	18	22	1	2	15	12	1	2	0	22	1	3	15	11	1	3		
0	12	1	5	33	8	4	6	18	18	2	2	17	1	1	0	4	15	1	8	8	8	4	8	8	6	2	3	4	22	1	4	26	2	4	8	35	18	4	3	26	20	4	8	26	16	4	8	0	2	2	3	4	16	2	8	9	13	2	8	17	6	2	8	39	19	4	0	9	0	2	3	29	10	2	1	5	1	1	0	0	4	2	1	18	20	2	0	35	22	1	0	25	12	1	0	22	0	1	0	0	19	2	0	35	16	1	0	0	15	1	0	0	8	2	0	35	1	1	0	2	21	2	0	22	17	1	0	20	20	1	0	24	21	2	0	27	14	1	1	6	20	1	0	32	12	1	1	10	23	1	1	17	5	1	1	21	11	1	1		
4	19	1	8	31	4	4	8	23	4	2	3	3	22	2	0	15	14	4	3	0	12	2	8	23	20	4	8	31	0	4	2	0	6	2	5	5	20	2	5	34	10	4	5	0	2	2	5	19	2	2	5	12	6	2	8	0	0	2	8	22	16	2	5	30	10	2	1	0	4	2	6	12	8	2	8	0	18	2	1	5	22	2	8	18	10	2	5	19	0	2	5	19	20	2	1	18	12	2	1	22	12	2	5	0	8	2	5	9	16	2	2	0	10	2	8	19	14	2	5	34	0	2	0	0	22	2	0	3	14	2	5	32	20	2	0	1	14	2	0	35	8	2	0	14	4	2	0	36	14	2	1	34	20	2	2	34	16	2	2		
0	3	4	0	10	6	2	7	0	0	2	6	28	16	2	5	8	16	4	7	2	16	4	1	12	20	2	7	8	3	2	3	4	8	1	7	4	15	1	8	28	20	2	1	20	3	2	8	14	0	2	8	16	4	1	0	4	13	2	8	4	2	1	8	0	2	1	0	0	11	1	8	4	5	1	8	36	11	2	1	34	6	2	2	20	18	2	8	32	0	2	2	4	9	2	8	22	22	2	8	2	12	2	0	0	22	2	0	0	20	2	0	12	22	2	0	38	0	2	0	6	22	2	0	30	9	2	1	4	18	2	1	4	16	2	1	8	20	2	1	4	20	2	1	0	14	2	1	0	7	2	1	0	9	2	1	26	6	2	1		
37	18	4	2	14	13	4	4	20	13	4	2	4	17	1	8	2	21	1	0	32	5	2	3	8	21	1	6	4	4	1	8	14	2	2	6	0	15	2	2	24	12	1	2	6	22	2	2	12	5	2	8	18	9	2	1	0	17	2	0	22	9	2	8	0	13	2	1	36	7	2	1	12	19	2	0	4	13	2	4	6	9	2	5	18	19	2	0	0	7	2	5	4	2	2	1	20	0	2	5	24	7	2	5	12	22	2	5	2	9	2	1	12	7	2	5	36	11	2	1	16	0	2	1	0	22	2	1	12	0	2	1	0	19	2	5	24	18	2	5	0	0	2	5	0	11	2	1	14	11	2	1	28	2	2	5	14	18	2	1		
0	12	2	1	19	15	4	4	22	11	2	8	24	14	2	1	0	10	2	2	16	4	4	0	0	7	1	3	18	20	4	5	0	2	1	2	17	5	1	2	0	5	2	7	21	8	2	6	28	19	1	2	12	22	2	2	0	3	2	3	1	16	1	2	0	22	2	5	6	10	1	5	32	2	4	7	0	19	1	6	1	15	1	2	18	0	2	2	12	2	2	4	4	13	2	8	22	3	2	4	17	6	2	8	35	7	4	4	13	15	2	2	24	17	2	7	0	0	2	8	0	8	2	5	28	13	2	5	28	15	2	5	12	8	2	3	24	20	2	7	24	22	2	7	24	0	2	7	1	20	2	7	6	11	2	7	3	17	2	7		
21	16	2	4	28	19	4	8	0	9	1	5	9	16	1	2	7	14	2	7	0	14	4	6	25	8	4	6	0	12	2	5	31	14	4	8	21	5	2	2	36	6	4	3	22	19	4	5	10	1	1	0	0	3	2	8	10	21	1	2	18	3	2	8	0	2	1	8	16	0	1	0	0	19	2	0	8	5	2	2	20	0	1	4	28	23	1	2	10	22	1	0	12	13	1	5	4	0	1	2	0	8	1	4	20	12	1	4	0	18	1	8	14	1	1	5	0	7	1	8	0	1	1	1	2	22	1	1	32	10	1	1	14	22	1	1	5	10	1	4	32	5	1	1	23	14	1	1	1	11	1	5	12	12	1	1	0	23	1	5		
30	14	4	8	8	0	1	3	0	13	2	7	25	5	2	6	0	0	4	4	24	0	1	3	9	23	1	4	2	15	1	5	9	22	1	4	16	9	1	5	28	18	2	5	1	21	1	6	1	20	1	6	0	7	4	6	14	5	4	7	18	11	4	6	26	12	2	6	0	5	2	6	39	14	4	0	5	3	1	6	0	4	1	8	7	1	2	6	19	16	4	8	18	10	1	1	5	16	2	6	0	11	2	8	26	7	2	6	26	10	2	6	14	9	2	0	7	7	4	6	29	20	4	8	21	1	2	8	0	18	2	8	38	20	2	0	22	7	2	1	3	22	2	0	0	16	2	1	36	3	2	1	26	14	2	1	5	22	2	1		
13	1	2	4	31	11	4	2	5	12	1	3	8	17	1	1	0	14	4	7	2	0	1	4	13	7	1	1	34	10	2	2	22	4	2	1	16	14	4	8	1	13	1	6	8	15	2	3	9	4	4	3	10	20	2	3	21	7	2	7	27	20	2	5	1	1	2	5	19	18	4	1	34	12	4	5	23	20	2	1	0	7	2	1	27	4	2	5	25	16	4	1	27	17	2	5	26	22	2	6	32	0	4	7	6	10	2	7	1	3	4	7	0	20	4	7	4	8	2	7	1	18	2	8	13	3	4	8	8	22	2	8	23	0	4	8	22	9	4	8	21	18	4	1	29	13	4	1	2	9	4	1	0	9	4	1	37	6	4	1		
2	19	1	8	7	7	1	5	34	1	2	2	39	20	4	0	0	10	1	4	11	3	1	4	14	14	1	2	31	7	4	8	2	20	4	0	9	1	2	8	20	18	1	4	1	1	4	4	2	0	1	8	0	6	4	0	7	5	1	0	9	15	4	4	33	3	4	5	4	12	1	8	25	8	4	5	14	15	4	5	1	9	1	5	26	14	4	5	3	13	1	8	0	11	1	5	1	5	4	5	0	15	4	8	10	20	4	5	32	20	4	5	16	20	4	8	9	4	1	5	0	12	1	0	34	14	4	5	7	3	1	0	38	20	4	0	1	20	4	0	6	1	4	0	26	20	4	5	0	1	4	0	3	20	4	0	4	20	4	5		
0	9	4	5	32	18	4	5	2	16	1	8	24	0	4	3	12	9	1	6	38	18	4	1	0	19	1	7	8	4	4	5	25	4	4	5	18	4	4	6	4	18	1	6	0	1	4	7	38	14	4	1	21	10	4	0	14	3	4	3	6	9	4	5	0	0	1	5	0	13	1	2	0	5	4	2	22	10	4	6	28	0	4	5	32	10	4	7	31	4	4	8	34	0	4	5	29	10	4	1	0	15	4	1	0	20	1	7	12	10	4	8	12	2	1	2	16	21	1	3	1	14	1	8	14	1	1	0	0	21	1	3	2	17	1	8	0	23	1	8	4	8	1	8	2	15	1	8	0	22	1	8	36	23	1	0	36	22	1	0		
21	8	2	6	15	20	4	6	1	11	2	8	0	6	1	6	6	20	4	8	0	13	1	3	20	7	1	3	11	15	2	8	5	19	1	6	4	17	4	0	3	14	1	8	9	0	4	0	1	0	4	7	36	12	2	1	37	8	4	2	10	0	4	7	36	7	4	0	22	22	2	7	34	5	2	2	22	20	2	8	19	10	4	8	0	21	2	2	0	4	2	8	4	7	2	7	1	9	2	7	24	0	2	2	0	0	4	0	13	17	2	7	1	16	4	2	38	0	2	0	30	15	4	7	18	4	2	7	24	2	2	7	32	0	2	2	28	10	4	7	0	7	4	0	30	0	2	0	21	0	4	2	18	0	4	2	8	15	4	2		
8	22	1	7	0	3	4	1	8	13	2	0	0	20	1	8	0	11	2	1	4	17	1	8	12	3	1	4	20	11	1	4	26	13	2	2	21	13	4	4	36	0	2	1	8	0	2	7	38	6	4	1	36	18	4	3	10	13	4	7	24	1	1	2	8	2	1	7	0	18	1	8	12	6	1	4	0	21	1	8	4	12	1	8	0	19	1	8	4	23	1	8	0	22	1	1	4	4	1	8	32	10	1	0	0	23	1	0	26	15	1	0	36	5	1	0	32	13	1	1	2	10	1	1	10	11	1	1	0	0	1	1	0	2	1	1	32	3	1	1	4	8	1	1	26	16	1	1	0	1	1	1	24	0	1	1	12	10	1	1		
6	5	4	5	22	15	2	6	18	7	2	8	35	20	4	4	0	4	1	8	12	11	2	8	0	11	2	1	0	0	2	1	30	11	4	6	32	0	4	7	0	13	1	6	4	1	2	8	1	5	4	4	12	7	2	1	36	15	4	3	0	9	1	2	6	16	1	3	0	22	2	6	8	17	1	6	28	19	1	2	12	9	1	6	14	18	2	6	4	0	1	6	0	20	2	6	8	14	2	6	12	5	2	8	22	1	2	2	0	15	1	0	4	10	1	8	30	5	2	1	15	20	2	8	28	22	2	0	36	8	1	0	20	3	1	1	36	4	2	1	14	22	2	6	0	18	2	6	33	20	2	0	28	1	2	1	4	14	2	1		
20	16	1	2	20	12	1	4	24	17	1	2	1	8	1	2	14	1	4	4	3	11	4	4	30	0	2	4	10	11	1	5	0	0	1	6	0	2	4	4	19	6	4	8	30	6	4	7	2	10	1	8	20	22	2	0	0	7	4	0	5	5	1	4	14	18	4	1	4	18	2	4	23	1	4	6	18	20	4	1	9	1	4	4	32	16	1	1	8	12	2	4	2	15	1	7	18	13	2	8	1	6	2	8	16	18	2	8	5	2	2	1	38	2	2	0	0	12	2	0	38	4	2	0	0	14	2	0	6	16	2	0	38	6	2	0	34	18	2	1	0	22	2	1	9	16	2	1	2	20	2	1	36	20	2	1	13	16	2	1		
35	12	4	4	22	10	1	2	8	16	1	7	28	0	2	5	16	20	2	8	22	7	2	5	16	19	1	5	37	8	4	0	16	12	4	6	18	17	2	8	34	10	2	0	23	12	2	0	24	4	2	7	2	22	2	6	9	9	1	6	8	6	1	7	6	11	1	6	10	2	4	6	16	22	2	8	0	4	2	2	10	14	2	2	26	3	1	0	0	0	4	7	0	7	4	1	18	0	4	7	0	12	4	1	10	1	1	1	8	2	4	1	0	16	4	7	26	12	4	8	13	17	4	2	2	12	4	1	38	20	4	1	36	20	4	1	0	20	4	1	34	20	4	1	6	7	4	2	6	12	4	1	8	12	4	1	10	18	4	2		
10	23	1	6	16	11	1	1	22	22	1	1	0	8	4	4	16	2	2	2	10	2	4	5	10	20	2	3	33	11	4	6	21	6	2	4	31	4	4	8	6	10	1	7	5	8	4	0	13	6	4	7	0	20	2	0	32	16	2	2	5	18	2	8	6	2	4	0	5	12	4	7	24	8	2	7	23	18	4	8	26	0	4	8	10	6	4	2	18	0	2	3	7	2	4	2	6	6	4	0	13	12	2	8	4	20	2	0	0	0	2	8	23	14	4	8	18	14	4	4	0	2	2	2	17	4	2	4	38	22	2	0	0	12	4	4	0	22	2	4	35	0	4	4	35	18	4	4	0	4	4	4	5	16	2	4	0	16	4	4		
34	12	2	2	14	20	4	8	2	14	4	6	16	1	1	5	0	9	1	3	32	19	1	1	0	18	2	1	7	0	4	8	20	0	1	3	36	10	2	1	7	10	4	8	0	4	4	0	16	13	2	8	33	4	4	6	18	10	2	5	1	6	1	6	9	15	4	2	12	18	1	6	29	4	4	3	7	20	4	6	4	19	1	6	0	20	4	6	16	2	4	3	24	20	4	6	4	8	1	8	36	14	4	3	32	20	4	3	34	9	1	0	5	0	4	1	16	9	4	1	20	2	4	3	24	3	1	3	24	2	1	3	1	2	4	3	18	15	1	3	36	20	4	3	0	10	4	3	16	17	1	4	4	7	1	4	16	16	1	4		
37	20	4	2	29	1	4	7	0	16	4	1	9	1	1	2	29	17	2	4	4	12	1	6	0	12	1	0	3	16	1	8	25	8	4	6	0	20	4	3	18	17	2	4	0	1	4	4	32	5	2	2	32	11	4	6	2	14	1	6	21	1	4	7	9	2	1	2	5	21	1	7	39	13	4	0	32	7	4	7	9	3	1	2	38	2	4	0	3	15	1	8	3	0	1	8	5	23	1	3	9	9	1	3	0	6	1	7	0	7	1	7	9	11	1	3	2	17	1	3	4	20	1	7	21	23	1	3	9	10	1	3	5	4	1	3	2	18	1	3	5	22	1	4	5	8	1	4	4	19	1	7	0	5	1	7	0	13	1	7		
0	6	1	2	18	12	4	1	6	12	2	5	22	4	2	8	22	0	2	7	17	0	4	4	15	0	4	1	0	0	4	0	20	14	2	6	26	18	2	1	30	6	2	3	28	8	2	5	20	16	2	2	24	22	2	5	2	0	4	8	0	18	4	3	9	8	2	3	36	20	4	3	8	18	2	8	12	16	2	3	34	16	4	1	12	6	2	8	38	0	4	1	20	22	2	1	38	16	4	1	4	20	2	6	26	10	2	6	0	10	2	6	36	14	2	1	2	22	2	8	4	14	2	1	0	4	2	8	20	20	2	6	18	4	2	1	5	8	2	1	11	0	2	1	30	2	2	1	18	10	2	1	34	2	2	1	0	8	2	1		
0	1	4	3	0	18	1	8	33	6	2	2	28	14	4	6	3	9	1	4	4	0	4	2	0	20	2	0	16	17	1	2	0	6	1	6	30	19	4	8	36	18	1	0	4	4	1	8	0	8	1	8	0	15	1	4	2	20	4	0	24	9	4	3	3	19	4	6	28	9	4	6	35	9	4	3	39	5	4	0	27	0	4	8	36	14	4	3	4	13	1	8	37	0	4	2	0	14	1	6	0	10	4	3	3	23	1	8	21	7	1	2	26	19	4	3	23	5	1	3	7	1	1	3	10	22	1	3	7	3	1	3	0	17	1	3	0	16	1	6	1	7	1	4	4	10	1	4	4	12	1	4	7	0	1	4	0	5	1	4		
15	3	4	2	7	14	1	6	7	13	1	6	24	15	4	8	22	6	2	3	27	2	4	3	17	19	4	6	18	8	4	8	2	4	4	6	33	15	4	6	34	23	1	0	1	0	4	6	0	12	4	6	17	15	4	6	31	4	4	7	8	8	4	7	0	20	4	6	32	19	4	7	7	12	1	7	8	0	1	7	8	1	1	7	29	8	4	8	18	2	4	8	24	20	4	7	9	16	4	7	0	8	4	7	0	16	4	8	7	20	4	8	11	2	4	0	0	0	4	0	17	8	4	0	39	11	4	0	0	4	4	0	28	8	4	0	10	4	4	0	1	4	4	0	16	7	4	0	27	8	4	0	12	3	4	0	16	20	4	0		
23	0	2	4	15	17	2	4	16	16	1	5	0	3	4	8	0	8	1	4	18	3	1	1	0	9	2	8	9	4	4	4	34	17	2	2	0	2	1	8	26	8	2	6	2	14	1	0	4	19	1	8	31	4	4	8	17	0	2	1	0	20	4	1	14	4	4	4	35	12	4	1	10	11	4	1	20	8	4	5	9	15	4	5	3	15	4	5	23	12	4	1	8	11	4	1	20	20	4	5	38	20	4	1	32	10	4	2	13	20	4	5	26	20	4	5	1	16	4	1	0	12	4	1	2	20	4	4	37	0	4	1	7	20	4	5	18	9	4	1	25	4	4	5	26	12	4	5	12	11	4	5	19	4	4	5	32	20	4	5		
18	4	2	8	12	4	2	2	14	7	1	3	2	14	2	0	18	14	2	5	0	6	4	5	9	12	4	8	32	20	4	7	5	20	1	4	16	17	2	1	0	19	4	4	4	2	2	0	12	23	1	4	12	19	1	6	0	5	1	2	0	0	2	0	6	6	1	6	28	3	1	1	23	21	2	1	24	0	1	1	26	17	2	6	6	8	1	6	0	16	1	1	26	1	2	6	8	16	1	7	0	17	2	7	24	9	2	7	4	11	1	8	6	2	2	8	36	5	2	1	2	12	2	1	18	12	2	8	36	3	2	1	0	10	2	1	20	9	2	1	2	0	2	1	20	0	2	1	36	7	2	1	6	22	2	1	0	2	2	1		
30	7	4	8	0	4	1	8	19	12	4	0	0	5	2	8	0	8	4	2	31	5	2	0	5	16	2	3	18	19	2	7	20	13	1	4	31	15	4	7	20	14	1	4	31	0	4	7	8	23	1	7	23	18	1	0	21	11	2	8	0	14	4	4	36	21	2	0	2	7	1	5	36	4	2	1	18	8	2	5	34	19	2	0	19	2	2	5	0	12	2	8	5	8	2	5	1	2	2	8	19	5	2	5	0	20	2	8	0	18	2	8	0	0	2	5	3	10	2	8	36	19	2	1	33	5	2	0	4	22	2	1	13	16	2	8	12	0	2	8	5	14	2	0	18	21	2	8	3	8	2	0	2	22	2	0	38	21	2	0		
24	21	2	7	4	11	1	8	4	7	4	3	8	9	1	6	11	10	1	6	28	2	2	5	0	19	1	6	15	13	2	7	1	17	2	5	15	3	4	8	0	13	4	6	0	20	4	0	4	12	1	8	0	0	1	2	39	4	4	0	0	3	4	7	29	15	4	0	0	7	4	0	0	2	1	6	31	13	4	8	21	15	4	0	1	20	4	0	9	20	4	2	27	4	4	2	30	4	4	8	2	20	4	6	1	9	4	2	14	7	1	2	22	15	4	6	8	3	4	6	24	3	4	2	14	15	4	6	7	13	4	6	4	1	1	8	8	8	1	7	12	0	1	6	12	21	1	2	12	23	1	6	12	22	1	2	12	20	1	6		
8	12	4	6	27	4	2	0	29	14	2	2	13	18	4	5	0	0	1	8	4	8	1	5	0	5	2	4	15	14	2	6	28	11	2	4	6	16	1	4	34	16	2	0	10	5	2	4	0	17	1	6	2	7	1	8	38	0	2	0	21	20	2	8	0	2	2	8	20	6	1	4	19	10	4	8	0	9	1	8	39	18	4	0	30	13	1	0	22	2	4	0	15	13	1	0	37	4	2	0	18	1	4	1	36	9	2	1	36	22	2	1	10	1	1	1	0	10	1	1	21	22	1	1	0	1	1	1	20	1	4	1	29	5	1	1	28	8	1	1	36	0	4	1	0	12	4	1	32	22	2	1	19	18	4	1	36	14	4	1		
31	17	4	8	0	22	1	7	33	2	4	6	11	21	1	6	9	5	1	3	4	10	1	8	1	12	1	2	0	14	1	2	0	18	4	2	18	0	2	8	10	6	4	3	4	11	1	8	13	12	2	5	22	17	4	8	2	6	2	3	10	4	1	3	14	6	2	8	0	0	4	0	36	1	1	0	3	0	4	6	0	11	1	0	15	14	4	1	12	23	1	6	3	18	4	6	31	13	4	6	36	6	1	0	26	2	4	6	2	8	1	1	32	7	1	1	10	1	1	1	1	5	1	1	32	9	1	1	32	8	1	1	0	17	1	1	2	9	1	1	32	22	1	1	12	20	1	1	2	23	1	1	2	4	1	1	10	0	1	1		
18	5	4	4	0	9	4	0	12	0	1	1	32	1	1	1	28	22	2	2	0	2	1	8	0	17	4	0	23	5	4	8	1	12	1	1	38	4	4	1	0	3	1	8	7	6	4	1	0	21	1	1	2	10	2	2	9	12	2	7	34	22	2	2	8	10	1	3	1	17	4	3	14	9	1	2	16	18	4	5	0	0	2	5	19	16	1	4	2	23	1	5	26	4	1	2	8	11	1	7	24	21	1	3	0	13	4	8	8	21	2	3	32	7	4	5	32	17	2	3	10	6	2	3	13	14	4	5	25	12	2	3	19	14	2	8	9	14	4	3	1	6	4	5	32	19	2	3	0	4	2	8	22	17	4	5	20	0	2	5		
28	18	1	2	32	2	2	3	8	9	1	2	24	13	2	2	0	20	1	0	16	23	1	5	31	19	4	8	0	2	1	6	0	3	2	8	4	1	1	8	0	9	2	3	4	8	1	8	4	0	1	1	4	20	4	8	30	13	2	4	0	15	1	8	4	11	1	8	19	20	2	4	0	12	1	8	4	5	1	8	24	16	2	4	4	18	1	5	0	16	1	5	20	3	2	5	4	6	2	8	15	21	1	0	20	9	2	5	0	17	1	5	0	1	1	0	24	6	2	5	0	7	2	1	7	19	1	5	0	23	1	0	12	0	1	5	0	14	1	5	23	22	1	1	0	0	1	0	32	4	1	0	36	15	1	0	36	0	1	0		
16	14	1	5	22	15	4	5	4	11	4	3	28	8	1	2	8	13	4	5	29	4	4	5	0	15	2	3	8	8	1	4	4	19	1	8	3	4	4	2	11	4	2	8	36	15	4	3	19	15	4	2	1	9	2	8	1	17	2	8	28	20	4	0	4	20	4	0	39	20	4	0	8	0	4	4	0	8	4	0	0	0	4	2	33	0	4	3	37	0	4	2	0	4	4	2	37	9	4	2	0	20	4	3	6	20	4	3	10	20	4	3	29	15	4	3	19	9	4	3	35	20	4	3	29	9	4	3	33	10	4	3	18	0	4	4	35	4	4	4	23	9	4	4	28	0	4	4	6	4	4	4	3	0	4	4	23	0	4	4		
0	13	4	0	2	2	1	5	34	0	4	1	2	7	4	7	1	15	2	8	39	14	4	0	2	11	4	8	9	18	1	3	14	17	1	0	5	18	4	3	36	10	4	3	9	19	4	0	0	3	4	8	10	21	2	8	17	3	4	0	8	23	1	5	12	9	1	5	20	6	1	3	10	19	2	5	12	11	1	5	22	0	2	5	22	7	2	6	22	4	2	8	9	5	2	1	27	16	2	1	2	0	2	8	31	15	2	3	1	18	2	1	22	19	2	8	28	21	2	0	20	0	2	0	36	0	2	1	11	7	2	3	36	8	2	1	19	16	2	3	9	3	2	3	32	21	2	3	0	22	2	3	26	2	2	3	22	12	2	3		
2	4	1	7	18	2	2	7	0	19	1	1	31	16	4	4	36	18	2	1	8	8	2	5	20	12	2	7	21	19	1	1	0	5	2	1	33	20	4	2	12	10	2	4	8	7	1	2	17	20	2	6	17	22	2	1	0	1	4	1	0	14	1	8	0	20	2	5	21	22	2	4	12	20	4	4	0	10	4	3	4	17	2	8	4	5	2	8	3	0	4	8	12	12	2	1	0	22	2	5	0	7	2	3	22	5	2	5	20	0	2	5	9	15	2	3	12	0	4	5	17	15	2	3	36	14	4	3	25	15	4	5	32	8	4	3	0	15	4	3	36	8	4	3	22	8	4	5	36	4	4	3	34	0	4	5	8	10	4	3		
0	16	4	7	14	18	2	8	38	14	2	0	0	0	2	8	0	8	4	8	26	6	2	1	32	18	2	1	8	16	2	8	9	8	2	4	24	14	2	3	0	22	2	6	26	10	2	3	36	4	2	0	14	20	2	5	38	22	2	0	6	20	2	3	36	22	2	0	38	12	2	0	38	6	2	0	26	4	2	3	36	6	2	0	27	8	2	4	38	16	2	0	18	2	2	3	34	22	2	0	19	8	2	3	30	12	2	1	9	14	2	3	38	18	2	0	38	0	2	0	34	2	2	1	38	8	2	0	38	4	2	0	30	20	2	3	18	12	2	3	32	22	2	0	26	2	2	3	14	6	2	5	28	20	2	0	34	12	2	1		
27	20	1	0	12	13	1	6	8	9	1	7	37	0	4	2	10	21	1	0	3	17	2	4	0	13	4	2	8	10	1	7	20	5	2	7	1	9	4	1	18	8	1	4	31	20	4	7	6	7	1	7	36	2	4	0	38	5	4	1	17	3	4	2	1	1	1	8	20	2	1	3	0	0	4	0	3	5	4	2	3	12	4	8	31	16	4	8	20	14	4	8	39	20	4	0	4	11	1	8	16	14	1	0	0	17	4	2	24	3	1	2	19	19	1	2	3	20	1	2	20	4	1	3	6	8	1	2	3	16	1	2	12	12	1	2	15	21	1	3	21	0	1	3	3	23	1	3	3	22	1	3	0	4	1	3	3	19	1	3		
1	5	1	6	22	17	2	0	12	20	1	6	8	7	4	2	0	17	1	4	26	18	1	1	0	12	1	0	31	0	4	8	0	0	4	6	0	10	2	0	23	11	2	3	36	11	4	3	0	4	1	0	4	19	4	3	31	7	4	8	0	16	1	8	0	22	2	1	4	15	1	3	12	2	1	1	4	4	1	8	15	1	1	3	8	13	2	6	10	23	1	0	4	6	1	8	15	3	1	3	24	18	2	0	18	9	1	0	20	15	1	3	7	0	2	3	7	11	2	7	20	17	2	0	24	21	2	0	6	7	2	0	22	13	2	4	36	21	2	1	34	13	2	0	2	20	2	0	4	7	2	0	8	19	2	0	10	19	2	0		
16	1	2	1	21	16	4	8	2	10	1	0	15	4	1	2	9	20	4	8	22	22	2	8	11	11	4	8	4	5	1	4	24	5	1	1	39	18	4	0	36	7	4	3	28	10	4	4	34	0	4	5	21	6	4	5	33	11	4	5	0	20	4	8	10	0	1	5	22	11	4	5	27	1	4	6	0	0	4	0	0	11	4	5	27	6	4	8	15	7	4	5	0	16	4	5	0	15	1	8	6	1	4	8	6	16	4	8	30	16	4	8	6	6	4	8	0	5	1	0	22	20	1	0	21	10	4	0	1	0	1	0	21	20	4	0	36	4	1	0	31	21	1	0	20	11	4	0	39	14	4	0	22	21	1	0	36	6	1	0		
3	20	4	5	8	0	4	7	6	18	1	2	25	20	2	2	7	9	4	2	5	4	4	2	39	8	4	0	0	4	1	0	0	8	1	8	37	14	4	2	12	22	1	6	4	13	1	8	9	20	4	1	0	19	1	8	16	0	4	5	8	4	4	7	11	9	1	0	39	0	4	0	28	23	1	2	17	14	4	5	26	15	4	2	16	4	4	7	23	15	4	2	36	8	4	2	36	18	4	3	29	14	4	6	15	9	4	8	0	9	4	6	9	14	4	7	36	14	4	0	24	9	4	6	10	9	4	0	23	0	4	8	24	4	4	8	0	14	4	8	1	0	4	6	4	4	4	0	33	4	4	6	22	0	4	0	32	0	4	6		
0	11	2	7	16	10	1	5	0	15	1	8	0	13	2	4	18	8	2	0	11	22	2	4	25	4	2	5	26	16	4	8	2	4	2	5	37	12	4	2	23	0	2	2	23	2	2	6	16	4	4	4	1	16	4	4	16	0	4	6	3	0	4	4	8	0	4	6	19	11	4	8	30	6	4	7	1	20	4	7	21	6	4	7	23	20	4	4	10	16	4	4	18	16	4	7	37	2	4	1	3	6	4	7	15	16	4	0	32	11	4	4	0	20	4	0	21	20	4	0	35	16	4	4	39	0	4	0	11	7	4	4	2	6	4	0	0	2	4	0	29	6	4	0	22	20	4	0	38	6	4	1	0	6	4	1	1	0	4	1		
0	19	2	6	15	18	2	0	17	6	2	0	4	15	2	5	24	4	1	3	0	0	2	0	14	8	2	6	14	11	4	8	19	16	4	4	38	10	4	1	17	15	4	1	1	11	1	2	0	4	2	8	28	21	1	1	32	1	1	1	4	14	1	1	23	0	4	8	19	7	1	4	0	10	1	8	0	6	4	4	33	2	2	2	21	20	4	5	5	6	4	8	28	8	2	5	0	14	2	1	27	22	2	5	27	19	2	5	1	2	2	6	16	0	4	6	33	15	4	6	18	4	2	1	24	15	4	8	1	17	2	6	14	20	4	6	2	0	2	6	0	22	2	6	24	13	2	6	0	12	2	6	24	11	2	6	22	5	2	8		
12	10	2	6	16	17	1	5	12	16	1	6	12	0	4	7	2	19	1	5	14	7	2	3	26	5	2	6	22	13	1	0	22	7	2	8	14	5	2	5	27	19	1	0	10	13	2	3	36	23	1	0	20	20	2	4	1	19	4	0	31	18	4	7	7	0	4	4	18	13	1	0	0	10	2	5	35	1	4	4	7	21	1	2	2	13	2	3	28	0	4	3	26	13	2	5	26	10	2	6	34	1	4	0	1	17	2	6	0	6	2	6	2	15	1	8	0	0	4	6	0	4	1	7	32	0	1	1	20	0	1	1	1	12	1	7	0	23	1	8	2	9	1	8	2	22	1	8	19	18	1	1	12	20	1	1	4	5	1	1		
4	9	1	8	0	17	1	5	0	18	2	3	16	5	4	6	0	10	1	2	4	3	1	8	0	5	2	3	0	21	1	7	16	11	4	7	24	11	4	7	24	0	2	7	26	6	2	4	8	20	1	3	32	11	2	3	0	1	4	3	4	23	1	3	28	18	2	3	4	4	1	8	4	15	1	8	16	10	1	3	8	18	2	8	4	2	1	8	8	13	2	3	24	16	1	3	4	11	1	0	0	22	1	4	0	16	1	0	36	18	1	0	36	10	1	0	36	22	1	0	36	21	1	0	0	12	1	3	0	8	1	3	24	20	1	3	4	1	1	3	0	7	1	3	8	0	1	3	20	23	1	3	23	5	1	3	24	17	1	3		
5	6	2	3	12	12	1	6	0	17	1	5	22	13	2	8	0	1	4	5	7	15	1	7	3	6	2	0	30	18	4	1	36	0	1	0	29	3	4	3	8	9	1	7	33	3	4	6	8	13	2	6	0	7	4	2	3	9	4	4	9	10	1	5	1	22	1	8	24	23	1	2	8	20	2	2	30	1	2	4	13	6	1	3	0	18	4	7	16	7	1	5	0	23	1	5	37	22	2	0	15	18	4	6	8	18	2	2	24	17	1	2	15	3	2	6	1	5	1	6	16	1	2	6	0	13	4	6	6	1	4	8	22	18	4	7	32	18	4	7	8	11	1	7	0	0	1	8	7	16	1	7	4	8	1	8	33	10	1	0		
